id,author1_name,author1_is_faculty,author2_name,author2_is_faculty,collaboration_count,first_collaboration_year,last_collaboration_year
687,Satish Narayana Srirama,True,Domenico Presenza,False,1,2020,2020
691,Satish Narayana Srirama,True,Alessandra Russo,False,1,2020,2020
695,Satish Narayana Srirama,True,Damian A. Tamburri,False,1,2020,2020
696,Satish Narayana Srirama,True,Michael Wurster,False,1,2020,2020
697,Satish Narayana Srirama,True,Lulai Zhu,False,1,2020,2020
705,Satish Narayana Srirama,True,Mithun Mukherjee,False,1,2020,2020
706,Satish Narayana Srirama,True,Souvik Paul,False,1,2020,2020
711,Satish Narayana Srirama,True,Muhammed Tawfiqul Islam,False,1,2020,2020
714,Satish Narayana Srirama,True,Shanika Karunasekera,False,1,2020,2020
720,Satish Narayana Srirama,True,Vasilis Tountopoulos,False,1,2020,2020
724,Satish Narayana Srirama,True,Fauzia Khan,False,1,2020,2020
726,Satish Narayana Srirama,True,Joaquin Chung,False,1,2020,2020
731,Satish Narayana Srirama,True,Eun-Sung Jung,False,1,2020,2020
732,Satish Narayana Srirama,True,Rajkumar Kettimuthu,False,1,2020,2020
736,Satish Narayana Srirama,True,Berker Demirer,False,1,2020,2020
739,Satish Narayana Srirama,True,Nishant Poddar,False,1,2020,2020
741,Satish Narayana Srirama,True,Sikandar M. Zulqarnain Khan,False,1,2020,2020
1055,Satish Narayana Srirama,True,Gaurav Somani,False,1,2019,2019
1057,Satish Narayana Srirama,True,Xinghui Zhao,False,1,2019,2019
1059,Satish Narayana Srirama,True,Chuan Heng Foh,False,1,2019,2019
1064,Satish Narayana Srirama,True,Jinsong Wu,False,1,2019,2019
1065,Satish Narayana Srirama,True,Burak Kantarci,False,1,2019,2019
1066,Satish Narayana Srirama,True,Periklis Chatzimisios,False,1,2019,2019
1067,Satish Narayana Srirama,True,Elhadj Benkhelifa,False,1,2019,2019
1076,Satish Narayana Srirama,True,Anwesha Mukherjee,False,1,2019,2019
1080,Satish Narayana Srirama,True,Mart Min,False,1,2019,2019
1085,Satish Narayana Srirama,True,Talha Mahin Mir,False,1,2018,2018
1097,Satish Narayana Srirama,True,Tverezovskyi Iurii,False,1,2016,2016
1100,Satish Narayana Srirama,True,Briti Deb,False,1,2016,2016
1102,Satish Narayana Srirama,True,Indrajit Mukherjee,False,1,2016,2016
1112,Satish Narayana Srirama,True,Pan Hui,False,1,2015,2015
1115,Satish Narayana Srirama,True,Sasu Tarkoma,False,1,2015,2015
1117,Satish Narayana Srirama,True,Yong Li,False,1,2015,2015
1131,Satish Narayana Srirama,True,Hai Dong,False,1,2015,2015
1134,Satish Narayana Srirama,True,Flora D. Salim,False,1,2015,2015
1141,Satish Narayana Srirama,True,Ian Warren,False,1,2014,2014
1144,Satish Narayana Srirama,True,Andrew Meads,False,1,2014,2014
1147,Satish Narayana Srirama,True,Thiranjith Weerasinghe,False,1,2014,2014
1155,Satish Narayana Srirama,True,Rajesh Sharma,False,1,2014,2014
1156,Satish Narayana Srirama,True,Deepak Subramanian,False,1,2014,2014
1160,Satish Narayana Srirama,True,Plumbr Ou,False,1,2013,2013
1161,Satish Narayana Srirama,True,Tarvo Treier,False,1,2013,2013
1162,Satish Narayana Srirama,True,Chris Willmore,False,1,2013,2013
1165,Satish Narayana Srirama,True,Huber Raul Flores Macario,False,1,2013,2013
1168,Satish Narayana Srirama,True,Martti Vasar,False,1,2012,2012
1170,Satish Narayana Srirama,True,Marlon Dumas,False,1,2012,2012
1177,Satish Narayana Srirama,True,Iliyana Ivanova,False,1,2010,2010
1182,Satish Narayana Srirama,True,Mohammad Abdullah Al Faruque,False,1,2010,2010
1183,Satish Narayana Srirama,True,M. A. S. Munni,False,1,2010,2010
1185,Satish Narayana Srirama,True,Kiran Pendyala,False,1,2010,2010
1188,Satish Narayana Srirama,True,Anton Naumenko,False,1,2010,2010
1197,Satish Narayana Srirama,True,Oscar Mendoza,False,1,2009,2009
1198,Satish Narayana Srirama,True,Hongyan Zhu,False,1,2008,2008
1203,Satish Narayana Srirama,True,Kaifei Wang,False,1,2007,2007
1207,Satish Narayana Srirama,True,David Kensche,False,1,2006,2006
1209,H. T. Rassem,False,P. N. Girija,True,1,2010,2010
1210,P. N. Girija,True,P. John Paul,False,1,2006,2006
1211,P. S. V. S. Sai Prasad,True,P. N. Girija,True,1,2003,2003
1216,Anjeneya Swami Kare,True,Vivek Kumar Rajak,False,1,2024,2024
1217,Anjeneya Swami Kare,True,Leela Srija Alla,False,1,2023,2023
1226,Anjeneya Swami Kare,True,Varun Kumar,False,1,2021,2021
1229,Anjeneya Swami Kare,True,Akanksha Agrawal,False,1,2020,2020
1240,Anjeneya Swami Kare,True,Neeldhara Misra,False,1,2020,2020
1245,Anjeneya Swami Kare,True,Sreshta Valluru,False,1,2020,2020
1247,Anupama Potluri,True,Guduri Prathyusha,False,1,2017,2017
1248,Anupama Potluri,True,Antar Shaddad Abdul-Qawy,False,1,2015,2015
1249,Anupama Potluri,True,Geetha Sowjanya Akula,False,1,2014,2014
1250,Anupama Potluri,True,Chaitanya Balantrapu,False,1,2014,2014
1252,Anupama Potluri,True,Nirmoy Das,False,1,2014,2014
1253,Anupama Potluri,True,Krishna Vutukuri,False,1,2014,2014
1254,Anupama Potluri,True,Garvit Sharma,False,1,2014,2014
1256,Anupama Potluri,True,Chakravarthy Bhagvati,True,1,2012,2012
1258,Anupama Potluri,True,Sravanthi Bhavanam,False,1,2008,2008
1261,Atul Negi,True,Sravanthi Bhavanam,False,1,2008,2008
1262,Anupama Potluri,True,Jaya L. Yeruva,False,1,2008,2008
1263,Anupama Potluri,True,Tholoana Masupha,False,1,2008,2008
1265,Atul Negi,True,Jaya L. Yeruva,False,1,2008,2008
1266,Atul Negi,True,Tholoana Masupha,False,1,2008,2008
1267,Anupama Potluri,True,Nevadita Chatterjee,False,1,2007,2007
1268,Atul Negi,True,Nevadita Chatterjee,False,1,2007,2007
1269,Anupama Potluri,True,Tim Finin,False,1,1995,1995
1273,Anupama Potluri,True,Chelliah Thirunavukkarasu,False,1,1995,1995
1274,Anupama Potluri,True,Don McKay,False,1,1995,1995
1275,Anupama Potluri,True,Robin McEntire,False,1,1995,1995
1281,Nagender Kumar Suryadevara,True,RK Sanayaima Singh,False,1,2024,2024
1289,Nagender Kumar Suryadevara,True,Anuroop Gaddam,False,1,2023,2023
1291,Nagender Kumar Suryadevara,True,Dhananjay R. Thiruvady,False,1,2023,2023
1292,Nagender Kumar Suryadevara,True,Subhas Chandra Mukhopadhyay,False,1,2022,2022
1295,Nagender Kumar Suryadevara,True,Subham Saha,False,1,2022,2022
1296,Nagender Kumar Suryadevara,True,Ashish Gupta,False,1,2022,2022
1299,Nagender Kumar Suryadevara,True,Shantanu Pal,False,1,2021,2021
1301,Nagender Kumar Suryadevara,True,Srinivasa Raju Rudraraju,False,1,2020,2020
1303,Atul Negi,True,Nagender Kumar Suryadevara,True,1,2020,2020
1305,Atul Negi,True,S. R. Sahith,False,1,2019,2019
1308,Atul Negi,True,N. K. Suryadevara,False,1,2019,2019
1310,Nagender Kumar Suryadevara,True,L. Barrack,False,1,2015,2015
1314,Nagender Kumar Suryadevara,True,Hemant Ghayvat,False,1,2015,2015
1316,Nagender Kumar Suryadevara,True,Xiang Gui,False,1,2015,2015
1323,Nagender Kumar Suryadevara,True,Munhaw Kam,False,1,2014,2014
1326,Nagender Kumar Suryadevara,True,S. C. Mukhopadhyay,False,1,2014,2014
1327,Nagender Kumar Suryadevara,True,Satinder Pal Singh Gill,False,1,2014,2014
1335,Nagender Kumar Suryadevara,True,R. Wang,False,1,2013,2013
1336,Nagender Kumar Suryadevara,True,R. K. Rayudu,False,1,2013,2013
1337,Nagender Kumar Suryadevara,True,Y. M. Huang,False,1,2013,2013
1342,Nagender Kumar Suryadevara,True,Jyotsna Suryadevara,False,1,2013,2013
1343,Nagender Kumar Suryadevara,True,Bollam Sunil,False,1,2013,2013
1357,P. S. V. S. Sai Prasad,True,Yelleti Vivek,False,1,2022,2022
1359,P. S. V. S. Sai Prasad,True,Sravya Dunna,False,1,2021,2021
1360,P. S. V. S. Sai Prasad,True,Vivek Yelleti,False,1,2021,2021
1362,Salman Abdul Moiz,True,Kiran Bandagar,False,1,2019,2019
1363,P. S. V. S. Sai Prasad,True,Kiran Bandagar,False,1,2019,2019
1364,Salman Abdul Moiz,True,Pandu Sowkuntla,False,1,2019,2019
1365,Salman Abdul Moiz,True,P. S. V. S. Sai Prasad,True,1,2019,2019
1367,K. Swarupa Rani,True,Neeli Lakshmi Pavani,False,1,2019,2019
1368,P. S. V. S. Sai Prasad,True,Neeli Lakshmi Pavani,False,1,2019,2019
1369,K. Swarupa Rani,True,Pandu Sowkuntla,False,1,2019,2019
1370,K. Swarupa Rani,True,P. S. V. S. Sai Prasad,True,1,2019,2019
1371,P. S. V. S. Sai Prasad,True,U. Venkata Divya,False,1,2018,2018
1372,P. S. V. S. Sai Prasad,True,H. Bala Subrahmanyam,False,1,2017,2017
1375,P. S. V. S. Sai Prasad,True,Shashikant Ilager,False,1,2017,2017
1377,P. S. V. S. Sai Prasad,True,Rama Devi Yellasiri,False,1,2010,2010
1378,P. S. V. S. Sai Prasad,True,P. Venu Gopal,False,1,2010,2010
1397,Arun Kumar Das,True,Helena Bergold,False,1,2025,2025
1402,Arun Kumar Das,True,Robert Lauff,False,1,2025,2025
1403,Arun Kumar Das,True,Manfred Scheucher,False,1,2025,2025
1404,Arun Kumar Das,True,Felix Schröder,False,1,2025,2025
1405,Arun Kumar Das,True,Marie Diana Sieper,False,1,2025,2025
1430,Arun Kumar Das,True,Barunabha Chakraborty,False,1,2020,2020
1434,Arun Kumar Das,True,Swami Sarvottamananda,False,1,2020,2020
1437,Undru Vimal Babu,False,M. Nagamani,True,1,2020,2020
1440,M. Nagamani,True,Shalam Raju,False,1,2020,2020
1441,M. Nagamani,True,M. Rama Krishna,False,1,2020,2020
1443,M. Nagamani,True,Velugumetla Siddhi Chaithanya,False,1,2020,2020
1447,M. Nagamani,True,Venkateswara Juturi,False,1,2020,2020
1448,M. Nagamani,True,C. Satyanarayana Prasad,False,1,2020,2020
1449,M. Nagamani,True,B. Sitaram,False,1,2020,2020
1453,M. Nagamani,True,A. B. Sagar,False,1,2020,2020
1458,M. Nagamani,True,Banothu Rambabu,False,1,2020,2020
1459,Kollapalli Ramesh Babu,False,M. Nagamani,True,1,2020,2020
1460,M. Nagamani,True,Venkateswara Rao Juturi,False,1,2020,2020
1461,M. Nagamani,True,Preethi Kothari,False,1,2020,2020
1469,Junaid Alam,False,Saifulla Md. Abdul,True,1,2026,2026
1471,Soumyadev Maity,False,Saifulla Md. Abdul,True,1,2026,2026
1480,Saifulla Md. Abdul,True,Goutham Reddy Alavalapati,False,1,2025,2025
1482,Saifulla Md. Abdul,True,Amir H. Gandomi,False,1,2025,2025
1491,Saifulla Md. Abdul,True,Pavan Kumar Aakula,False,1,2025,2025
1492,Saifulla Md. Abdul,True,Rama Prakasha Reddy Chegireddy,False,1,2025,2025
1513,Saifulla Md. Abdul,True,Ashok Kumar Das,False,1,2025,2025
1514,Saifulla Md. Abdul,True,Adesh Pandey,False,1,2025,2025
1518,Saifulla Md. Abdul,True,Bimal Kumar Meher,False,1,2025,2025
1522,Saifulla Md. Abdul,True,Mohammad Abdussami,False,1,2025,2025
1524,Saifulla Md. Abdul,True,K. Sridevi,False,1,2023,2023
1525,Saifulla Md. Abdul,True,Jagjeet Suryawanshi,False,1,2023,2023
1526,Rajendra Prasad Lal,True,Jagjeet Suryawanshi,False,1,2023,2023
1530,Rajendra Prasad Lal,True,Saifulla Md. Abdul,True,1,2023,2023
1531,Saifulla Md. Abdul,True,Nazrul Hoque,False,1,2023,2023
1532,Saifulla Md. Abdul,True,Nooraini Yusoff,False,1,2023,2023
1533,Rajendra Prasad Lal,True,Amarajyothi Aramanda,False,1,2023,2023
1534,Rajendra Prasad Lal,True,Nazrul Hoque,False,1,2023,2023
1535,Rajendra Prasad Lal,True,Nooraini Yusoff,False,1,2023,2023
1548,Rajeev Wankar,True,Sarra Namane,False,1,2017,2017
1554,Rajeev Wankar,True,Nacira Ghoualmi-Zine,False,1,2017,2017
1557,Rajeev Wankar,True,C. R. Rao,False,1,2017,2017
1558,Rajeev Wankar,True,Sakir Sezer,False,1,2017,2017
1565,Rajeev Wankar,True,Rajendra Akerkar,False,1,2009,2009
1567,Arun Agarwal,True,Pradeep Kumar Nalla,False,1,2008,2008
1572,Rajendra Prasad Lal,True,Wilson Naik,False,1,2025,2025
1573,Rajendra Prasad Lal,True,N. Govind,False,1,2024,2024
1577,Abhaya Kumar Pradhan,False,Hrushikesha Mohanty,True,1,2019,2019
1578,Rajendra Prasad Lal,True,Abhaya Kumar Pradhan,False,1,2019,2019
1579,Rajendra Prasad Lal,True,Hrushikesha Mohanty,True,1,2019,2019
1580,Vineet Padmanabhan,True,Nishma Laitonjam,False,1,2015,2015
1581,Arun K. Pujari,True,Nishma Laitonjam,False,1,2015,2015
1582,Rajendra Prasad Lal,True,Nishma Laitonjam,False,1,2015,2015
1584,Arun K. Pujari,True,Rajendra Prasad Lal,True,1,2015,2015
1585,Rajendra Prasad Lal,True,Namita Das,False,1,2007,2007
1587,Rajendra Prasad Lal,True,Chandra Kishore Mohapatra,False,1,2007,2007
1589,Digambar Pawar,True,Krishna Chandra,False,1,2025,2025
1594,Digambar Pawar,True,Neha Kaliya,False,1,2023,2023
1595,Digambar Pawar,True,Raghavendra Gowada,False,1,2023,2023
1597,Digambar Pawar,True,Biplab Barman,False,1,2023,2023
1600,Radha Vedala,False,Digambar Pawar,True,1,2023,2023
1603,Digambar Pawar,True,Mayank Gajpal,False,1,2021,2021
1604,Vamsi Krishna Madduri,False,Battula Srinivasa Rao,True,1,2024,2024
1605,Battula Srinivasa Rao,True,Bairaboina Sai Sambasiva Rao,False,1,2023,2023
1606,Battula Srinivasa Rao,True,Mudiyala Aparna,False,1,2023,2023
1608,Battula Srinivasa Rao,True,Mallela Siva Naga Raju,False,1,2023,2023
1613,Vineet Padmanabhan,True,Yash Kumar Sharma,False,1,2024,2024
1632,Bapi Raju Surampudi,True,Zijiao Chen,False,1,2025,2025
1640,Bapi Raju Surampudi,True,Gaël Jobard,False,1,2025,2025
1641,Bapi Raju Surampudi,True,Frédéric Alexandre,False,1,2025,2025
1642,Bapi Raju Surampudi,True,Xavier Hinaut,False,1,2025,2025
1657,Bapi Raju Surampudi,True,Akshett Rai Jindal,False,1,2025,2025
1663,Bapi Raju Surampudi,True,Ishani Mondal,False,1,2025,2025
1672,Bapi Raju Surampudi,True,Satya Sai Srinath Namburi GNVV,False,1,2025,2025
1675,Bapi Raju Surampudi,True,Manish Shrivastava,False,1,2025,2025
1692,Bapi Raju Surampudi,True,Dolton Fernandes,False,1,2025,2025
1694,Bapi Raju Surampudi,True,Pramod S. Kaushik,False,1,2025,2025
1695,Bapi Raju Surampudi,True,Harsh Shukla,False,1,2025,2025
1745,Atul Negi,True,Surampudi Bapi Raju,False,1,2024,2024
1753,Bapi Raju Surampudi,True,Mehul Arora,False,1,2024,2024
1754,Bapi Raju Surampudi,True,Chirag Shantilal Jain,False,1,2024,2024
1755,Bapi Raju Surampudi,True,Lalith Bharadwaj Baru,False,1,2024,2024
1770,Bapi Raju Surampudi,True,Upadrasta Naga Sita Sravanthi,False,1,2023,2023
1775,Bapi Raju Surampudi,True,Kamalakar Dadi,False,1,2023,2023
1780,Bapi Raju Surampudi,True,P. N. Sylaja,False,1,2023,2023
1781,Bapi Raju Surampudi,True,C. Kesavadas,False,1,2023,2023
1782,Bapi Raju Surampudi,True,Srijithesh PR,False,1,2023,2023
1783,Bapi Raju Surampudi,True,Rinta Paul,False,1,2023,2023
1803,Bapi Raju Surampudi,True,Shivam Kumar Sharma,False,1,2023,2023
1806,Bapi Raju Surampudi,True,Suvadeep Maiti,False,1,2023,2023
1808,Bapi Raju Surampudi,True,S. Mythirayee,False,1,2023,2023
1809,Bapi Raju Surampudi,True,Srijithesh Rajendran,False,1,2023,2023
1859,Bapi Raju Surampudi,True,Yash Khare,False,1,2022,2022
1861,Bapi Raju Surampudi,True,P. K. Vinod,False,1,2022,2022
1943,Bapi Raju Surampudi,True,Preetam Srikar Dammu,False,1,2019,2019
1945,Bapi Raju Surampudi,True,Krishn Bera,False,1,2019,2019
1946,Bapi Raju Surampudi,True,Tejas Savalia,False,1,2019,2019
1962,Bapi Raju Surampudi,True,Bhargav Teja Nallapu,False,1,2017,2017
1964,Bapi Raju Surampudi,True,Nicolas P. Rougier,False,1,2017,2017
1983,Bapi Raju Surampudi,True,Anirudh Nihalani Vattikonda,False,1,2016,2016
1987,Bapi Raju Surampudi,True,Arpan Banerjee,False,1,2016,2016
1988,Bapi Raju Surampudi,True,Gustavo Deco,False,1,2016,2016
1989,Bapi Raju Surampudi,True,Dipanjan Roy,False,1,2016,2016
1991,Bapi Raju Surampudi,True,Jagadeeswara Rao Annam,False,1,2016,2016
1993,Bapi Raju Surampudi,True,Pankaj Singh Dholaniya,False,1,2015,2015
1995,Bapi Raju Surampudi,True,Soumitra Ghosh,False,1,2015,2015
1997,Bapi Raju Surampudi,True,Anand K. Kondapi,False,1,2015,2015
1998,Bapi Raju Surampudi,True,Kavita Vemuri,False,1,2015,2015
2017,Bapi Raju Surampudi,True,Madhavi Alamuri,False,1,2014,2014
2018,Bapi Raju Surampudi,True,Atul Negi,True,1,2014,2014
2019,Bapi Raju Surampudi,True,Komala Anamalamudi,False,1,2014,2014
2021,Bapi Raju Surampudi,True,Madhavilatha Maganti,False,1,2014,2014
2045,Bapi Raju Surampudi,True,Mohammad Abdul Haque Farquad,False,1,2011,2011
2046,Mohammed Hussein Shukur,False,T. Sobha Rani,True,1,2011,2011
2047,S. Durga Bhavani,True,Mohammed Hussein Shukur,False,1,2011,2011
2052,Surampudi Bapi Raju,False,T. Sobha Rani,True,1,2011,2011
2054,S. Durga Bhavani,True,Surampudi Bapi Raju,False,1,2011,2011
2056,T. Sobha Rani,True,B. Ravindra Reddy,False,1,2011,2011
2057,S. Durga Bhavani,True,B. Ravindra Reddy,False,1,2011,2011
2081,Chakravarthy Bhagvati,True,Sudhakara P. Reddy,False,1,2007,2007
2089,Chakravarthy Bhagvati,True,Chaithanya Pichuka,False,1,2007,2007
2090,Arun K. Pujari,True,Chaithanya Pichuka,False,1,2007,2007
2108,Chakravarthy Bhagvati,True,J. Naveen Kumar Reddy,False,1,2006,2006
2110,Arun K. Pujari,True,J. Naveen Kumar Reddy,False,1,2006,2006
2119,Atul Negi,True,Lakshman Singh,False,1,2006,2006
2134,Atul Negi,True,S. Kumar Chenna,False,1,2004,2004
2140,Atul Negi,True,Yogesh Kr. Jain,False,1,2004,2004
2145,Atul Negi,True,Himanshu Kapoor,False,1,2004,2004
2149,T. Sobha Rani,True,Anuj Kumar,False,1,2003,2003
2150,S. Durga Bhavani,True,Anuj Kumar,False,1,2003,2003
2152,T. Sobha Rani,True,Pramod Kumar Upadhyay,False,1,2003,2003
2153,S. Durga Bhavani,True,Pramod Kumar Upadhyay,False,1,2003,2003
2171,Khaleda Afroaz,False,Y. V. Subba Rao,True,1,2024,2024
2172,Khaleda Afroaz,False,N. Rukma Rekha,True,1,2024,2024
2174,N. Rukma Rekha,True,Shiva Krishna Nallabothu,False,1,2024,2024
2175,Y. V. Subba Rao,True,Shiva Krishna Nallabothu,False,1,2024,2024
2178,Y. V. Subba Rao,True,S. Devidas,False,1,2021,2021
2179,N. Rukma Rekha,True,S. Devidas,False,1,2021,2021
2183,Y. V. Subba Rao,True,N. Chaitanya Kumar,False,1,2017,2017
2186,Y. V. Subba Rao,True,Abdul Basit,False,1,2017,2017
2188,Y. V. Subba Rao,True,Priyadarshi Singh,False,1,2017,2017
2189,Y. V. Subba Rao,True,V. Ch. Venkaiah,True,1,2017,2017
2191,Y. V. Subba Rao,True,S. S. Brahmananda Rao,False,1,2011,2011
2192,N. Rukma Rekha,True,S. S. Brahmananda Rao,False,1,2011,2011
2193,N. Rukma Rekha,True,K. V. S. S. R. S. S. Sarma,False,1,2011,2011
2194,Y. V. Subba Rao,True,K. V. S. S. R. S. S. Sarma,False,1,2011,2011
2195,Y. V. Subba Rao,True,Subhamoy Maitra,False,1,2009,2009
2198,Y. V. Subba Rao,True,Pantelimon Stanica,False,1,2009,2009
2199,Y. V. Subba Rao,True,Sugata Gangopadhyay,False,1,2009,2009
2201,Y. V. Subba Rao,True,Abhijit Mitra,False,1,2006,2006
2202,Y. V. Subba Rao,True,S. R. Mahadeva Prasanna,False,1,2006,2006
2204,T. Sobha Rani,True,Sandhya Rani D,False,1,2024,2024
2205,S. Durga Bhavani,True,Sandhya Rani D,False,1,2024,2024
2207,T. Sobha Rani,True,Bala Krishna G,False,1,2024,2024
2208,S. Durga Bhavani,True,Bala Krishna G,False,1,2024,2024
2209,T. Sobha Rani,True,Harshitha Bingi,False,1,2024,2024
2212,Pankaj Singh Dholaniya,False,T. Sobha Rani,True,1,2022,2022
